epoch,acc,loss,lr,top_k_categorical_accuracy,val_acc,val_loss,val_top_k_categorical_accuracy
0,0.53864,1.2924949861764907,0.1,0.93294,0.5112,1.49727982878685,0.9303
1,0.72244,0.7903126712441444,0.095,0.9804,0.656,1.0203806006908416,0.9608
2,0.79326,0.5928391501903534,0.09025,0.98974,0.6899,0.9701539325714111,0.9797
3,0.83802,0.4699814493060112,0.0857375,0.99342,0.7925,0.6122306215763093,0.9884
4,0.86852,0.38258988147974016,0.081450626,0.99552,0.7263,0.8148498761653901,0.9861
5,0.89378,0.30499389438331126,0.077378094,0.9977,0.8022,0.6067327773571014,0.9897
6,0.91894,0.23462563586980104,0.07350919,0.99866,0.7164,1.1297794312238694,0.9644
7,0.93646,0.18381786211580037,0.06983373,0.99904,0.7622,0.8932057374715805,0.9906
8,0.95768,0.12482360223680734,0.06634204,0.99968,0.7967,0.8221408188343048,0.9835
9,0.97174,0.08628812000527977,0.06302494,0.99984,0.7548,1.1263754746317864,0.9842
10,0.98292,0.05480871551483869,0.059873693,1.0,0.8153,0.7367415390908718,0.9922
11,0.99218,0.03045771638303995,0.05688001,0.99998,0.8115,0.9066804727911949,0.9888
12,0.99754,0.013292555714957415,0.05403601,1.0,0.8511,0.6335711090266705,0.9953
13,0.99926,0.006125245224218816,0.05133421,1.0,0.8525,0.6244820001721382,0.9949
14,0.9998,0.0036115077852737158,0.0487675,1.0,0.8514,0.674550068974495,0.9948
15,0.99998,0.0019288512050407007,0.046329122,1.0,0.8611,0.5991603928804398,0.9943
16,0.99998,0.001476607183518354,0.044012666,1.0,0.8633,0.5973719356954098,0.995
17,1.0,0.0012530068188207225,0.041812032,1.0,0.8622,0.6124135410785675,0.9944
18,1.0,0.0011060832482471597,0.039721433,1.0,0.8637,0.6150303408503532,0.9946
19,1.0,0.0008636779053776991,0.03773536,1.0,0.8637,0.6173477356135845,0.9949
20,0.99998,0.0008335971152118873,0.03584859,1.0,0.863,0.6305583921074868,0.9949
21,1.0,0.0007116593729006126,0.034056164,1.0,0.8656,0.6248796308040618,0.9952
22,1.0,0.0006644668662629556,0.032353353,1.0,0.8643,0.6275297683477402,0.9947
23,1.0,0.0006284460985625628,0.030735686,1.0,0.8646,0.6245548588037491,0.9949
24,1.0,0.0005679943048744463,0.029198902,1.0,0.8639,0.6291921932995319,0.995
25,1.0,0.0005585255663754651,0.027738957,1.0,0.8645,0.6300231823325158,0.9951
26,1.0,0.0005219022241944913,0.026352009,1.0,0.8655,0.6361046002805233,0.9946
27,1.0,0.00046730819798540324,0.025034409,1.0,0.8649,0.6358029520511628,0.9947
28,1.0,0.0004952733350219205,0.02378269,1.0,0.8648,0.6377593520283699,0.9951
29,1.0,0.00045065911501296796,0.022593554,1.0,0.8646,0.6398817248642444,0.995
30,1.0,0.00044075575163878965,0.021463877,1.0,0.8642,0.6406132841110229,0.9951
31,1.0,0.0004274686268036021,0.020390682,1.0,0.8649,0.6422419071197509,0.9948
32,1.0,0.00040662358234112617,0.019371148,1.0,0.8644,0.6431450426578522,0.9949
33,0.99998,0.0004571992241835687,0.018402591,1.0,0.8652,0.6445583772659301,0.9948
34,1.0,0.0004188171020214213,0.017482461,1.0,0.8638,0.6469051410257817,0.9947
35,1.0,0.00038170862216793466,0.016608339,1.0,0.8638,0.6472847498953342,0.995
36,1.0,0.0003943645985855255,0.015777921,1.0,0.8644,0.6474434284865856,0.9947
37,1.0,0.00036874320766946766,0.014989025,1.0,0.8642,0.6472834268212319,0.9949
38,1.0,0.000358343588115531,0.014239574,1.0,0.8644,0.6485332758724689,0.9947
39,1.0,0.00035262156049429904,0.013527595,1.0,0.8649,0.6498858112096787,0.9947
40,1.0,0.0003634317377291154,0.012851216,1.0,0.8643,0.6496331617236137,0.995
41,1.0,0.00034066001373867037,0.012208655,1.0,0.8639,0.6517002974450589,0.9951
42,1.0,0.0003410325054137502,0.011598222,1.0,0.8644,0.652304512411356,0.9947
43,1.0,0.00036160893763008064,0.011018311,1.0,0.8639,0.6542079755663872,0.9948
44,1.0,0.0003187760832515778,0.010467395,1.0,0.864,0.6524532896280288,0.9948
45,1.0,0.000325612642976921,0.009944025,1.0,0.8633,0.6537500284612179,0.9949
46,1.0,0.00033709609473589805,0.009446824,1.0,0.865,0.6533969879150391,0.9947
47,1.0,0.0003104606337583391,0.008974483,1.0,0.8644,0.6541585671901703,0.9946
48,1.0,0.00030457410785311365,0.008525759,1.0,0.8641,0.6545342990756035,0.9946
49,1.0,0.0003006556668697158,0.008099471,1.0,0.864,0.6550975307822228,0.9948
