epoch,acc,loss,lr,top_k_categorical_accuracy,val_acc,val_loss,val_top_k_categorical_accuracy
0,0.09858,2.304433581829071,0.1,0.49838,0.1025,2.302893742918968,0.5038
1,0.1002,2.30412631213665,0.095,0.49994,0.1003,2.303433084487915,0.4989
2,0.10132,2.304311483502388,0.09025,0.49748,0.0976,2.3041186332702637,0.4994
